x_rum,y_rum,east,north,up,var_east,var_north,var_up,covar_en,covar_eu,covar_nu
229250.0,575250.0,0.6809621871091512,0.9458980030431073,-1.212023302182856,0.05508465122883687,0.09682669056463382,0.014476067617383808,0.06238067404294436,2.6314431143914986e-08,3.655234951578126e-08
229750.0,575250.0,0.9559800118890451,1.2021416645070058,-0.9784509800145891,0.09040351960121505,0.13420859018649994,0.03098542559111138,0.09476162948219681,5.610780143545731e-08,7.055537246659261e-08
231250.0,575250.0,0.5817525619997405,0.7494447296643191,-1.4269480005245452,0.055946516085488944,0.08655240408037297,0.017028056225695656,0.05977611627224566,1.0286667824322294e-08,1.3251835041766968e-08
232250.0,575250.0,0.6350357709721013,1.1477262732018103,-1.2456487202991737,0.0796341038557441,0.21533893548082828,0.03294902727981214,0.10821393062494178,7.234293645279685e-08,1.3074836512019358e-07
232750.0,575250.0,0.3805487952544131,0.9662427760756019,-1.4048547002248282,0.06579021305264651,0.29316893121919896,0.04183645746147896,0.105992533896517,1.1099094324710575e-07,2.818145753178268e-07
233250.0,575250.0,0.16897106297016903,0.7791873117247134,-1.6254258115866955,0.044406119462511384,0.3749780644004607,0.07379241612366216,0.07522384840552528,3.485916929633075e-07,1.6074836682396859e-06
233750.0,575250.0,0.026188465872234504,0.7226018165451491,-1.7350142990642015,0.029529366479141752,0.40393998206904436,0.09997602960683777,0.013587200150158142,0.00011042292250502382,0.003046830035009847
234250.0,575250.0,-0.09388249835611269,0.7091543968101441,-1.7768058376123845,0.03542741422015697,0.39712063864103436,0.09748895719389174,-0.048737498226557596,-3.3259824556351976e-06,2.5123267099053822e-05
235750.0,575250.0,-0.03385569434524838,0.07982461210530069,-2.1419272548400876,0.049450134267055725,0.19901801573831018,0.015230156228198875,-0.07734947480028151,-2.3499654200165715e-08,5.540724588329712e-08
236250.0,575250.0,-0.20368808604396185,0.4862140574777506,-1.3827104649743425,0.026527576297427753,0.10862200476577939,0.007179144809259081,-0.04171199396044558,-1.2113696782256955e-08,2.891602438782366e-08
236750.0,575250.0,-0.04574731642942898,0.1269291521398649,-1.7942242948603666,0.02894846664726768,0.14486340059479028,0.0058354294493992665,-0.04801471645123388,-1.0525266645930913e-08,2.9203093769989818e-08
237250.0,575250.0,-0.17917707625626628,0.6998163234853855,-1.5935230918011885,0.031582904512846136,0.23102626880497484,0.012587787128222344,-0.05464665559949492,-2.2589881132819962e-08,8.822985558560854e-08
237750.0,575250.0,-0.09925363823927988,0.8459116127323749,-1.6186380555544986,0.03276537053113481,0.3833130950601302,0.06585575689310903,-0.04170509553438791,-1.5428386075107245e-07,1.3149191483730114e-06
238250.0,575250.0,0.03901163018402177,0.9314964556544272,-1.683090156330072,0.02973089980427751,0.4042738118685211,0.09935666273916194,0.01571364326054026,4.7086563027235936e-06,0.00011243048896424602
238750.0,575250.0,0.14424776014334617,0.6932325983901803,-1.6150759558382548,0.026073613261813216,0.2272461097800928,0.009894976139359862,0.04375439465391951,1.6013072227196665e-08,7.695636769151754e-08
